REV,group_id,Entity_Name,Entity Acronym,Alternative_form_of_name,alt_name_vol_2,Related_Entity_Sub_Entity,Related_Entity_Main_Entity,Located_Location,Grouped,entity_as_author,simple_name_loc
y,1220,[unknown publisher],,,,,,S. l.|S.l.|S. l|S. l.|s. l.|S l.,bn_books-210-%c-103937|bn_books-210-%c-41112|bn_books-210-%c-96092|bn_books-210-%c-25671|bn_books-210-%c-45798|bn_books-210-%c-70397|bn_books-210-%c-800|bn_books-210-%c-816|bn_books-210-%c-881|bn_books-210-%c-1074|bn_books-210-%c-1277|bn_books-210-%c-2134|bn_books-210-%c-2255|bn_books-210-%c-2432|bn_books-210-%c-3014|bn_books-210-%c-3181|bn_books-210-%c-3927|bn_books-210-%c-4208|bn_books-210-%c-4407|bn_books-210-%c-4793|bn_books-210-%c-5085|bn_books-210-%c-5203|bn_books-210-%c-6156|bn_books-210-%c-6318|bn_books-210-%c-6435|bn_books-210-%c-6697|bn_books-210-%c-6746|bn_books-210-%c-6853|bn_books-210-%c-6868|bn_books-210-%c-6911|bn_books-210-%c-7161|bn_books-210-%c-7233|bn_books-210-%c-7356|bn_books-210-%c-8086|bn_books-210-%c-8572|bn_books-210-%c-9141|bn_books-210-%c-9679|bn_books-210-%c-10736|bn_books-210-%c-11024|bn_books-210-%c-11321|bn_books-210-%c-11877|bn_books-210-%c-11982|bn_books-210-%c-12277|bn_books-210-%c-12554|bn_books-210-%c-12587|bn_books-210-%c-12664|bn_books-210-%c-13287|bn_books-210-%c-14167|bn_books-210-%c-14415|bn_books-210-%c-14803|bn_books-210-%c-15499|bn_books-210-%c-15722|bn_books-210-%c-16190|bn_books-210-%c-16201|bn_books-210-%c-16358|bn_books-210-%c-16367|bn_books-210-%c-16377|bn_books-210-%c-16489|bn_books-210-%c-16924|bn_books-210-%c-17028|bn_books-210-%c-17146|bn_books-210-%c-17430|bn_books-210-%c-17669|bn_books-210-%c-17954|bn_books-210-%c-18079|bn_books-210-%c-18240|bn_books-210-%c-18256|bn_books-210-%c-18513|bn_books-210-%c-18988|bn_books-210-%c-19040|bn_books-210-%c-19348|bn_books-210-%c-19448|bn_books-210-%c-20196|bn_books-210-%c-20737|bn_books-210-%c-21272|bn_books-210-%c-21641|bn_books-210-%c-21656|bn_books-210-%c-21764|bn_books-210-%c-21783|bn_books-210-%c-21792|bn_books-210-%c-22257|bn_books-210-%c-22576|bn_books-210-%c-22987|bn_books-210-%c-23294|bn_books-210-%c-23306|bn_books-210-%c-23320|bn_books-210-%c-23350|bn_books-210-%c-23362|bn_books-210-%c-23550|bn_books-210-%c-23565|bn_books-210-%c-23732|bn_books-210-%c-24634|bn_books-210-%c-24784|bn_books-210-%c-24945|bn_books-210-%c-25382|bn_books-210-%c-25419|bn_books-210-%c-25764|bn_books-210-%c-26782|bn_books-210-%c-26826|bn_books-210-%c-26910|bn_books-210-%c-27022|bn_books-210-%c-27488|bn_books-210-%c-28590|bn_books-210-%c-28909|bn_books-210-%c-28926|bn_books-210-%c-29201|bn_books-210-%c-29309|bn_books-210-%c-30061|bn_books-210-%c-30114|bn_books-210-%c-30386|bn_books-210-%c-30691|bn_books-210-%c-30807|bn_books-210-%c-31071|bn_books-210-%c-31212|bn_books-210-%c-31237|bn_books-210-%c-31263|bn_books-210-%c-31416|bn_books-210-%c-31603|bn_books-210-%c-31948|bn_books-210-%c-32004|bn_books-210-%c-32167|bn_books-210-%c-32521|bn_books-210-%c-32663|bn_books-210-%c-32939|bn_books-210-%c-33052|bn_books-210-%c-33061|bn_books-210-%c-33185|bn_books-210-%c-33439|bn_books-210-%c-33490|bn_books-210-%c-33634|bn_books-210-%c-33646|bn_books-210-%c-33748|bn_books-210-%c-34059|bn_books-210-%c-34079|bn_books-210-%c-34163|bn_books-210-%c-34407|bn_books-210-%c-34557|bn_books-210-%c-35717|bn_books-210-%c-35847|bn_books-210-%c-36018|bn_books-210-%c-36321|bn_books-210-%c-36334|bn_books-210-%c-36689|bn_books-210-%c-36725|bn_books-210-%c-36929|bn_books-210-%c-37565|bn_books-210-%c-38101|bn_books-210-%c-38553|bn_books-210-%c-38746|bn_books-210-%c-39262|bn_books-210-%c-39359|bn_books-210-%c-39372|bn_books-210-%c-39385|bn_books-210-%c-40093|bn_books-210-%c-40359|bn_books-210-%c-40848|bn_books-210-%c-41480|bn_books-210-%c-42259|bn_books-210-%c-42278|bn_books-210-%c-42417|bn_books-210-%c-42656|bn_books-210-%c-43052|bn_books-210-%c-43306|bn_books-210-%c-44405|bn_books-210-%c-44516|bn_books-210-%c-44826|bn_books-210-%c-45154|bn_books-210-%c-45290|bn_books-210-%c-45824|bn_books-210-%c-46244|bn_books-210-%c-46322|bn_books-210-%c-46356|bn_books-210-%c-46482|bn_books-210-%c-46521|bn_books-210-%c-49198|bn_books-210-%c-49355|bn_books-210-%c-49425|bn_books-210-%c-49673|bn_books-210-%c-49767|bn_books-210-%c-49895|bn_books-210-%c-49955|bn_books-210-%c-49994|bn_books-210-%c-50009|bn_books-210-%c-50025|bn_books-210-%c-50040|bn_books-210-%c-50225|bn_books-210-%c-50412|bn_books-210-%c-50813|bn_books-210-%c-50892|bn_books-210-%c-50974|bn_books-210-%c-51258|bn_books-210-%c-51402|bn_books-210-%c-51416|bn_books-210-%c-51428|bn_books-210-%c-52515|bn_books-210-%c-52554|bn_books-210-%c-52981|bn_books-210-%c-53188|bn_books-210-%c-53714|bn_books-210-%c-53777|bn_books-210-%c-54113|bn_books-210-%c-55360|bn_books-210-%c-55866|bn_books-210-%c-55946|bn_books-210-%c-56226|bn_books-210-%c-56268|bn_books-210-%c-57333|bn_books-210-%c-57643|bn_books-210-%c-57744|bn_books-210-%c-57830|bn_books-210-%c-57884|bn_books-210-%c-57941|bn_books-210-%c-58342|bn_books-210-%c-58356|bn_books-210-%c-58416|bn_books-210-%c-58546|bn_books-210-%c-59083|bn_books-210-%c-59222|bn_books-210-%c-59447|bn_books-210-%c-59539|bn_books-210-%c-59551|bn_books-210-%c-59685|bn_books-210-%c-59768|bn_books-210-%c-59888|bn_books-210-%c-60138|bn_books-210-%c-60413|bn_books-210-%c-60762|bn_books-210-%c-60775|bn_books-210-%c-60828|bn_books-210-%c-60900|bn_books-210-%c-61070|bn_books-210-%c-61193|bn_books-210-%c-61324|bn_books-210-%c-61367|bn_books-210-%c-61817|bn_books-210-%c-61841|bn_books-210-%c-62432|bn_books-210-%c-62745|bn_books-210-%c-62933|bn_books-210-%c-63096|bn_books-210-%c-63358|bn_books-210-%c-63445|bn_books-210-%c-63634|bn_books-210-%c-63808|bn_books-210-%c-63833|bn_books-210-%c-63855|bn_books-210-%c-63881|bn_books-210-%c-63900|bn_books-210-%c-63935|bn_books-210-%c-64250|bn_books-210-%c-64263|bn_books-210-%c-64291|bn_books-210-%c-64305|bn_books-210-%c-64808|bn_books-210-%c-65179|bn_books-210-%c-65219|bn_books-210-%c-65329|bn_books-210-%c-65347|bn_books-210-%c-65449|bn_books-210-%c-65836|bn_books-210-%c-65937|bn_books-210-%c-66183|bn_books-210-%c-66222|bn_books-210-%c-66406|bn_books-210-%c-66617|bn_books-210-%c-66766|bn_books-210-%c-67054|bn_books-210-%c-67211|bn_books-210-%c-67479|bn_books-210-%c-67580|bn_books-210-%c-67590|bn_books-210-%c-67684|bn_books-210-%c-67699|bn_books-210-%c-67926|bn_books-210-%c-67941|bn_books-210-%c-68350|bn_books-210-%c-68629|bn_books-210-%c-68777|bn_books-210-%c-69436|bn_books-210-%c-69611|bn_books-210-%c-69623|bn_books-210-%c-69654|bn_books-210-%c-69675|bn_books-210-%c-69889|bn_books-210-%c-70189|bn_books-210-%c-70349|bn_books-210-%c-70438|bn_books-210-%c-70814|bn_books-210-%c-70929|bn_books-210-%c-71248|bn_books-210-%c-71263|bn_books-210-%c-71491|bn_books-210-%c-71627|bn_books-210-%c-71731|bn_books-210-%c-71881|bn_books-210-%c-72191|bn_books-210-%c-72335|bn_books-210-%c-73301|bn_books-210-%c-73343|bn_books-210-%c-73807|bn_books-210-%c-73835|bn_books-210-%c-73953|bn_books-210-%c-74010|bn_books-210-%c-74236|bn_books-210-%c-74314|bn_books-210-%c-74584|bn_books-210-%c-74729|bn_books-210-%c-74742|bn_books-210-%c-74950|bn_books-210-%c-75158|bn_books-210-%c-75185|bn_books-210-%c-75203|bn_books-210-%c-75743|bn_books-210-%c-75936|bn_books-210-%c-75967|bn_books-210-%c-75980|bn_books-210-%c-75997|bn_books-210-%c-76028|bn_books-210-%c-76413|bn_books-210-%c-76495|bn_books-210-%c-76515|bn_books-210-%c-76636|bn_books-210-%c-76650|bn_books-210-%c-76770|bn_books-210-%c-76948|bn_books-210-%c-76960|bn_books-210-%c-76978|bn_books-210-%c-76991|bn_books-210-%c-77005|bn_books-210-%c-77037|bn_books-210-%c-77092|bn_books-210-%c-77107|bn_books-210-%c-77146|bn_books-210-%c-77159|bn_books-210-%c-77527|bn_books-210-%c-77541|bn_books-210-%c-77602|bn_books-210-%c-77649|bn_books-210-%c-77795|bn_books-210-%c-78013|bn_books-210-%c-78331|bn_books-210-%c-78342|bn_books-210-%c-78494|bn_books-210-%c-78791|bn_books-210-%c-78899|bn_books-210-%c-79090|bn_books-210-%c-79244|bn_books-210-%c-79281|bn_books-210-%c-79471|bn_books-210-%c-79663|bn_books-210-%c-79720|bn_books-210-%c-79888|bn_books-210-%c-79988|bn_books-210-%c-80078|bn_books-210-%c-80102|bn_books-210-%c-80299|bn_books-210-%c-80569|bn_books-210-%c-80614|bn_books-210-%c-80630|bn_books-210-%c-81306|bn_books-210-%c-81697|bn_books-210-%c-81768|bn_books-210-%c-81986|bn_books-210-%c-82021|bn_books-210-%c-82971|bn_books-210-%c-83032|bn_books-210-%c-83726|bn_books-210-%c-84501|bn_books-210-%c-84535|bn_books-210-%c-84898|bn_books-210-%c-85374|bn_books-210-%c-85694|bn_books-210-%c-85900|bn_books-210-%c-86054|bn_books-210-%c-86066|bn_books-210-%c-86266|bn_books-210-%c-86904|bn_books-210-%c-87105|bn_books-210-%c-87328|bn_books-210-%c-87539|bn_books-210-%c-87865|bn_books-210-%c-87917|bn_books-210-%c-87935|bn_books-210-%c-87950|bn_books-210-%c-88002|bn_books-210-%c-88031|bn_books-210-%c-88092|bn_books-210-%c-88103|bn_books-210-%c-88183|bn_books-210-%c-88945|bn_books-210-%c-89014|bn_books-210-%c-89053|bn_books-210-%c-89658|bn_books-210-%c-89841|bn_books-210-%c-90143|bn_books-210-%c-90186|bn_books-210-%c-90220|bn_books-210-%c-90269|bn_books-210-%c-90278|bn_books-210-%c-90389|bn_books-210-%c-90424|bn_books-210-%c-90433|bn_books-210-%c-90444|bn_books-210-%c-90639|bn_books-210-%c-90796|bn_books-210-%c-90906|bn_books-210-%c-91014|bn_books-210-%c-91289|bn_books-210-%c-91537|bn_books-210-%c-91550|bn_books-210-%c-91574|bn_books-210-%c-91889|bn_books-210-%c-92303|bn_books-210-%c-93117|bn_books-210-%c-93138|bn_books-210-%c-93189|bn_books-210-%c-93250|bn_books-210-%c-93493|bn_books-210-%c-93599|bn_books-210-%c-93667|bn_books-210-%c-94116|bn_books-210-%c-94412|bn_books-210-%c-94514|bn_books-210-%c-94614|bn_books-210-%c-94970|bn_books-210-%c-95358|bn_books-210-%c-95484|bn_books-210-%c-95498|bn_books-210-%c-95512|bn_books-210-%c-95704|bn_books-210-%c-95810|bn_books-210-%c-96126|bn_books-210-%c-96144|bn_books-210-%c-96269|bn_books-210-%c-96765|bn_books-210-%c-96783|bn_books-210-%c-96913|bn_books-210-%c-97110|bn_books-210-%c-97331|bn_books-210-%c-97357|bn_books-210-%c-97466|bn_books-210-%c-97636|bn_books-210-%c-97920|bn_books-210-%c-98034|bn_books-210-%c-98090|bn_books-210-%c-99291|bn_books-210-%c-99474|bn_books-210-%c-99744|bn_books-210-%c-100777|bn_books-210-%c-100816|bn_books-210-%c-101186|bn_books-210-%c-101387|bn_books-210-%c-101407|bn_books-210-%c-101551|bn_books-210-%c-102142|bn_books-210-%c-102252|bn_books-210-%c-102426|bn_books-210-%c-102514|bn_books-210-%c-102618|bn_books-210-%c-103250|bn_books-210-%c-103503|bn_books-210-%c-103620|bn_books-210-%c-103956|bn_books-210-%c-104082|bn_books-210-%c-104229|bn_books-210-%c-104314|bn_books-210-%c-104397|bn_books-210-%c-104980|bn_books-210-%c-105088|bn_books-210-%c-105237|bn_books-210-%c-105256|bn_books-210-%c-105948|bn_books-210-%c-106277|bn_books-210-%c-106332|bn_books-210-%c-106346|bn_books-210-%c-106893|bn_books-210-%c-106931|bn_books-210-%c-106944|bn_books-210-%c-106958|bn_books-210-%c-107220|bn_books-210-%c-107398|bn_books-210-%c-107469|bn_books-210-%c-107479|bn_books-210-%c-108061|bn_books-210-%c-108263|bn_books-210-%c-108464|bn_books-210-%c-108874|bn_books-210-%c-109058|bn_books-210-%c-109074|bn_books-210-%c-109108|bn_books-210-%c-109650|bn_books-210-%c-109717|bn_books-210-%c-109810|bn_books-210-%c-110144|bn_books-210-%c-110281|bn_books-210-%c-110294|bn_books-210-%c-110314|bn_books-210-%c-110335|bn_books-210-%c-110570|bn_books-210-%c-110621|bn_books-210-%c-110644|bn_books-210-%c-409|bn_books-210-%c-468|bn_books-210-%c-7937|bn_books-210-%c-7983|bn_books-210-%c-12823|bn_books-210-%c-15319|bn_books-210-%c-16936|bn_books-210-%c-18226|bn_books-210-%c-21825|bn_books-210-%c-23772|bn_books-210-%c-26920|bn_books-210-%c-29801|bn_books-210-%c-29812|bn_books-210-%c-30478|bn_books-210-%c-30772|bn_books-210-%c-36443|bn_books-210-%c-36455|bn_books-210-%c-38391|bn_books-210-%c-40703|bn_books-210-%c-40903|bn_books-210-%c-41710|bn_books-210-%c-45773|bn_books-210-%c-45786|bn_books-210-%c-45899|bn_books-210-%c-45984|bn_books-210-%c-56319|bn_books-210-%c-58430|bn_books-210-%c-60031|bn_books-210-%c-61003|bn_books-210-%c-61158|bn_books-210-%c-61171|bn_books-210-%c-64237|bn_books-210-%c-64278|bn_books-210-%c-68500|bn_books-210-%c-72012|bn_books-210-%c-76471|bn_books-210-%c-77232|bn_books-210-%c-79861|bn_books-210-%c-82602|bn_books-210-%c-83378|bn_books-210-%c-85858|bn_books-210-%c-86003|bn_books-210-%c-88172|bn_books-210-%c-88632|bn_books-210-%c-92253|bn_books-210-%c-94097|bn_books-210-%c-101053|bn_books-210-%c-105484|bn_books-210-%c-105634|bn_books-210-%c-105744|bn_books-210-%c-105889|bn_books-210-%c-107281|bn_books-210-%c-110267|bn_books-210-%c-110352|bn_books-210-%c-110420|bn_books-210-%g-57317|bn_books-210-%g-79154|bn_books-210-%g-86066|bn_books-210-%g-110314|bn_books-210-%c-270|bn_books-210-%c-5624|bn_books-210-%c-39283|bn_books-210-%c-42164|bn_books-210-%c-49582|bn_books-210-%c-51350|bn_books-210-%c-61346|bn_books-210-%c-84830|bn_books-210-%c-84878|bn_books-210-%c-84918|bn_books-210-%c-84938|bn_books-210-%c-84959|bn_books-210-%c-84980|bn_books-210-%c-85002|bn_books-210-%c-90562|bn_books-210-%c-90810|bn_books-210-%c-110686|bn_books-210-%c-330|bn_books-210-%c-76538,,sn|sl
y,1221,[unknown publisher],,,,,,Stalowa Wola,bn_books-210-%c-8313,,sn|stalowawola
y,1222,[unknown publisher],,,,,,Szczecin,bn_books-210-%c-19652|bn_books-210-%c-52351|bn_books-210-%c-107834|bn_books-210-%c-59848|bn_books-210-%c-84615,,sn|szczecin
y,1223,[unknown publisher],,,,,,Tarnów,bn_books-210-%c-34395|bn_books-210-%c-191,,sn|tarnów
y,1224,[unknown publisher],,,,,,Toruń,bn_books-210-%c-86955|bn_books-210-%c-33857|bn_books-210-%c-49688|bn_books-210-%c-102870|bn_books-210-%c-105974,,sn|toruń
y,1225,[unknown publisher],,,,,,Uherce,bn_books-210-%c-94354|bn_books-210-%c-108560,,sn|uherce
y,1226,[unknown publisher],,,,,,Warszawa,bn_books-210-%c-110671|bn_books-210-%c-21852|bn_books-210-%c-46403|bn_books-210-%c-46415|bn_books-210-%c-47471|bn_books-210-%c-54519|bn_books-210-%c-56178|bn_books-210-%c-56708|bn_books-210-%c-63588|bn_books-210-%c-71073|bn_books-210-%c-73333|bn_books-210-%c-79012|bn_books-210-%c-79145|bn_books-210-%c-89034|bn_books-210-%c-95420|bn_books-210-%c-96281|bn_books-210-%c-96794|bn_books-210-%c-103680|bn_books-210-%c-106759|bn_books-210-%c-108230|bn_books-210-%c-109947|bn_books-210-%c-101203|bn_books-210-%c-952|bn_books-210-%c-1948|bn_books-210-%c-5281|bn_books-210-%c-6687|bn_books-210-%c-7151|bn_books-210-%c-7950|bn_books-210-%c-8729|bn_books-210-%c-10672|bn_books-210-%c-14239|bn_books-210-%c-14292|bn_books-210-%c-15574|bn_books-210-%c-15626|bn_books-210-%c-15702|bn_books-210-%c-16608|bn_books-210-%c-17115|bn_books-210-%c-19616|bn_books-210-%c-19724|bn_books-210-%c-19741|bn_books-210-%c-19822|bn_books-210-%c-20084|bn_books-210-%c-20132|bn_books-210-%c-20184|bn_books-210-%c-23177|bn_books-210-%c-23901|bn_books-210-%c-24844|bn_books-210-%c-25846|bn_books-210-%c-26311|bn_books-210-%c-26859|bn_books-210-%c-31293|bn_books-210-%c-31710|bn_books-210-%c-31794|bn_books-210-%c-33384|bn_books-210-%c-34007|bn_books-210-%c-34124|bn_books-210-%c-34439|bn_books-210-%c-36480|bn_books-210-%c-37712|bn_books-210-%c-37954|bn_books-210-%c-40439|bn_books-210-%c-42985|bn_books-210-%c-43602|bn_books-210-%c-44972|bn_books-210-%c-45488|bn_books-210-%c-46561|bn_books-210-%c-47948|bn_books-210-%c-48934|bn_books-210-%c-49015|bn_books-210-%c-50963|bn_books-210-%c-51314|bn_books-210-%c-51332|bn_books-210-%c-52025|bn_books-210-%c-52266|bn_books-210-%c-56718|bn_books-210-%c-58526|bn_books-210-%c-58595|bn_books-210-%c-59667|bn_books-210-%c-60596|bn_books-210-%c-61553|bn_books-210-%c-62405|bn_books-210-%c-62607|bn_books-210-%c-63135|bn_books-210-%c-63154|bn_books-210-%c-63764|bn_books-210-%c-63790|bn_books-210-%c-65544|bn_books-210-%c-69370|bn_books-210-%c-70500|bn_books-210-%c-72325|bn_books-210-%c-72621|bn_books-210-%c-73393|bn_books-210-%c-74264|bn_books-210-%c-77511|bn_books-210-%c-77707|bn_books-210-%c-77997|bn_books-210-%c-78744|bn_books-210-%c-80248|bn_books-210-%c-80374|bn_books-210-%c-81201|bn_books-210-%c-81364|bn_books-210-%c-81843|bn_books-210-%c-81876|bn_books-210-%c-81893|bn_books-210-%c-83703|bn_books-210-%c-83829|bn_books-210-%c-83848|bn_books-210-%c-83859|bn_books-210-%c-86152|bn_books-210-%c-86167|bn_books-210-%c-86345|bn_books-210-%c-90626|bn_books-210-%c-91430|bn_books-210-%c-91768|bn_books-210-%c-92406|bn_books-210-%c-95310|bn_books-210-%c-96247|bn_books-210-%c-97570|bn_books-210-%c-98822|bn_books-210-%c-99018|bn_books-210-%c-101298|bn_books-210-%c-101975|bn_books-210-%c-102298|bn_books-210-%c-102311|bn_books-210-%c-102324|bn_books-210-%c-102691|bn_books-210-%c-103194|bn_books-210-%c-103204|bn_books-210-%c-104018|bn_books-210-%c-104918|bn_books-210-%c-105040|bn_books-210-%c-105441|bn_books-210-%c-105458|bn_books-210-%c-106076|bn_books-210-%c-106585|bn_books-210-%c-107941|bn_books-210-%c-108337|bn_books-210-%c-108401|bn_books-210-%c-108889|bn_books-210-%c-110707|bn_books-210-%c-7022|bn_books-210-%c-52826|bn_books-210-%c-58386|bn_books-210-%c-81130|bn_books-210-%c-92549|bn_books-210-%c-95789|bn_books-210-%c-108096|bn_books-210-%c-930|bn_books-210-%c-973|bn_books-210-%c-1142|bn_books-210-%c-1403|bn_books-210-%c-2271|bn_books-210-%c-2497|bn_books-210-%c-6010|bn_books-210-%c-6731|bn_books-210-%c-6771|bn_books-210-%c-7043|bn_books-210-%c-7968|bn_books-210-%c-8157|bn_books-210-%c-8173|bn_books-210-%c-11145|bn_books-210-%c-12026|bn_books-210-%c-12602|bn_books-210-%c-14732|bn_books-210-%c-16063|bn_books-210-%c-16222|bn_books-210-%c-16392|bn_books-210-%c-16621|bn_books-210-%c-17064|bn_books-210-%c-18344|bn_books-210-%c-19173|bn_books-210-%c-19781|bn_books-210-%c-19960|bn_books-210-%c-20005|bn_books-210-%c-21084|bn_books-210-%c-21107|bn_books-210-%c-21214|bn_books-210-%c-22934|bn_books-210-%c-22974|bn_books-210-%c-23069|bn_books-210-%c-23121|bn_books-210-%c-26261|bn_books-210-%c-26536|bn_books-210-%c-26546|bn_books-210-%c-26555|bn_books-210-%c-27460|bn_books-210-%c-28158|bn_books-210-%c-28833|bn_books-210-%c-30453|bn_books-210-%c-30782|bn_books-210-%c-30972|bn_books-210-%c-32393|bn_books-210-%c-33421|bn_books-210-%c-33502|bn_books-210-%c-34018|bn_books-210-%c-34032|bn_books-210-%c-34046|bn_books-210-%c-34136|bn_books-210-%c-34322|bn_books-210-%c-35301|bn_books-210-%c-36158|bn_books-210-%c-36219|bn_books-210-%c-36231|bn_books-210-%c-36242|bn_books-210-%c-36267|bn_books-210-%c-36761|bn_books-210-%c-39850|bn_books-210-%c-41302|bn_books-210-%c-41871|bn_books-210-%c-42370|bn_books-210-%c-43164|bn_books-210-%c-43290|bn_books-210-%c-45631|bn_books-210-%c-45847|bn_books-210-%c-46370|bn_books-210-%c-46381|bn_books-210-%c-46392|bn_books-210-%c-46427|bn_books-210-%c-46532|bn_books-210-%c-46551|bn_books-210-%c-46979|bn_books-210-%c-47455|bn_books-210-%c-47857|bn_books-210-%c-47869|bn_books-210-%c-48085|bn_books-210-%c-49910|bn_books-210-%c-51286|bn_books-210-%c-51545|bn_books-210-%c-52042|bn_books-210-%c-52131|bn_books-210-%c-52363|bn_books-210-%c-56430|bn_books-210-%c-57845|bn_books-210-%c-57866|bn_books-210-%c-57954|bn_books-210-%c-58819|bn_books-210-%c-59525|bn_books-210-%c-60268|bn_books-210-%c-60875|bn_books-210-%c-61567|bn_books-210-%c-63425|bn_books-210-%c-63670|bn_books-210-%c-63730|bn_books-210-%c-64604|bn_books-210-%c-64628|bn_books-210-%c-66631|bn_books-210-%c-67090|bn_books-210-%c-69250|bn_books-210-%c-69267|bn_books-210-%c-69416|bn_books-210-%c-70378|bn_books-210-%c-71021|bn_books-210-%c-71038|bn_books-210-%c-71057|bn_books-210-%c-71397|bn_books-210-%c-71510|bn_books-210-%c-71528|bn_books-210-%c-72371|bn_books-210-%c-72395|bn_books-210-%c-72453|bn_books-210-%c-72747|bn_books-210-%c-72893|bn_books-210-%c-72906|bn_books-210-%c-73137|bn_books-210-%c-73270|bn_books-210-%c-74460|bn_books-210-%c-76377|bn_books-210-%c-76399|bn_books-210-%c-76608|bn_books-210-%c-76664|bn_books-210-%c-76684|bn_books-210-%c-76698|bn_books-210-%c-76713|bn_books-210-%c-76728|bn_books-210-%c-77132|bn_books-210-%c-77218|bn_books-210-%c-78441|bn_books-210-%c-78832|bn_books-210-%c-79369|bn_books-210-%c-80359|bn_books-210-%c-81068|bn_books-210-%c-81115|bn_books-210-%c-81419|bn_books-210-%c-81551|bn_books-210-%c-81571|bn_books-210-%c-82524|bn_books-210-%c-82539|bn_books-210-%c-82854|bn_books-210-%c-82871|bn_books-210-%c-82942|bn_books-210-%c-83191|bn_books-210-%c-87005|bn_books-210-%c-87016|bn_books-210-%c-87527|bn_books-210-%c-88142|bn_books-210-%c-88505|bn_books-210-%c-90409|bn_books-210-%c-90650|bn_books-210-%c-91126|bn_books-210-%c-93218|bn_books-210-%c-93298|bn_books-210-%c-94073|bn_books-210-%c-94127|bn_books-210-%c-94853|bn_books-210-%c-95285|bn_books-210-%c-95388|bn_books-210-%c-95401|bn_books-210-%c-96293|bn_books-210-%c-97015|bn_books-210-%c-97321|bn_books-210-%c-97780|bn_books-210-%c-98019|bn_books-210-%c-98652|bn_books-210-%c-98686|bn_books-210-%c-98761|bn_books-210-%c-98788|bn_books-210-%c-98943|bn_books-210-%c-99734|bn_books-210-%c-100379|bn_books-210-%c-101718|bn_books-210-%c-102854|bn_books-210-%c-105105|bn_books-210-%c-105118|bn_books-210-%c-105171|bn_books-210-%c-105298|bn_books-210-%c-105317|bn_books-210-%c-105334|bn_books-210-%c-105351|bn_books-210-%c-105389|bn_books-210-%c-105470|bn_books-210-%c-108020|bn_books-210-%c-108290|bn_books-210-%c-110438|bn_books-210-%c-110720|bn_books-210-%c-111068|bn_books-210-%c-6760|bn_books-210-%c-11128|bn_books-210-%c-15332|bn_books-210-%c-17888|bn_books-210-%c-36206|bn_books-210-%c-36254|bn_books-210-%c-43272|bn_books-210-%c-44690|bn_books-210-%c-69869|bn_books-210-%c-76014|bn_books-210-%c-76575|bn_books-210-%c-76622|bn_books-210-%c-82036|bn_books-210-%c-97849|bn_books-210-%c-98933|bn_books-210-%c-71|bn_books-210-%c-279|bn_books-210-%c-17075|bn_books-210-%c-23647|bn_books-210-%c-51300|bn_books-210-%c-81348|bn_books-210-%c-105368|bn_books-210-%c-75957|bn_books-210-%c-108956,,sn|warszawa
y,1227,[unknown publisher],,GTP Młoda Polska,,,,Warszawa | etc.,bn_books-210-%c-75394,,sn|warszawaetc
y,1228,[unknown publisher],,,,,,Warszawa | Lublin,bn_books-210-%c-82981,,sn|warszawalublin
y,1229,[unknown publisher],,,,,,Wałbrzych,bn_books-210-%c-23888,,sn|wałbrzych
y,1230,[unknown publisher],,,,,,Wrocław,bn_books-210-%c-74530|bn_books-210-%c-94005|bn_books-210-%c-100874|bn_books-210-%c-4499|bn_books-210-%c-8780|bn_books-210-%c-10371|bn_books-210-%c-48853|bn_books-210-%c-60426|bn_books-210-%c-60991|bn_books-210-%c-68039|bn_books-210-%c-75925|bn_books-210-%c-91407|bn_books-210-%c-91905|bn_books-210-%c-97943|bn_books-210-%c-98533|bn_books-210-%c-107098|bn_books-210-%c-634|bn_books-210-%c-17972|bn_books-210-%c-19190|bn_books-210-%c-19208|bn_books-210-%c-33948|bn_books-210-%c-37366|bn_books-210-%c-63277|bn_books-210-%c-69570|bn_books-210-%c-72296|bn_books-210-%c-73281|bn_books-210-%c-73465|bn_books-210-%c-78464|bn_books-210-%c-78655|bn_books-210-%c-90196|bn_books-210-%c-93932|bn_books-210-%c-94994|bn_books-210-%c-95689|bn_books-210-%c-104338|bn_books-210-%c-110606|bn_books-210-%c-98862|bn_books-210-%c-74334,,sn|wrocław
y,1231,[unknown publisher],,,,,,Wrocław | Warszawa,bn_books-210-%c-37879,,sn|wrocławwarszawa
y,1232,[unknown publisher],,,,,,Łódź,bn_books-210-%c-42233|bn_books-210-%c-47681|bn_books-210-%c-91718|bn_books-210-%c-7093|bn_books-210-%c-36775|bn_books-210-%c-42220|bn_books-210-%c-50088|bn_books-210-%c-66797|bn_books-210-%c-90045|bn_books-210-%c-107296|bn_books-210-%c-1960|bn_books-210-%c-57929|bn_books-210-%c-94394|bn_books-210-%c-96370|bn_books-210-%c-96494|bn_books-210-%c-96506|bn_books-210-%c-7466|bn_books-210-%c-20705|bn_books-210-%c-71896|bn_books-210-%c-89953,,sn|łódź
y,1233,Socialistická internacionála,,,,,,,cz_articles-110-$$a-2404778,,socialistickáinternacionála
y,1234,Societas incognitorum eruditorum,,,,,,Praha,cz_books-264-$$b-2426976,,societasincognitorumeruditorumsamizdat|praha
y,1235,Solidarni,,,,,2004|2018,Warszawa,bn_books-210-%c-34750,,solidarni|warszawa
y,1237,Fundusz Pomocy Solidarność,,,,,2004|2017,Nowa Huta,bn_books-210-%c-80320,,solidarnośćfunduszpomocy|nowahuta
